,Number,Address,Latitude and Longitude,Capacity
42,43583,해담은와산1호태양광발전소,제주 제주시 조천읍,0.400135
43,67645,해든에너지1,제주 제주시 한경면,0.49842
44,67646,해든에너지3,제주 제주시 한경면,0.0994
45,67647,해든에너지4,제주 제주시 한경면,0.0994
46,67648,해든에너지5,제주 제주시 한경면,0.0994
47,2726,해솔에너지태양광,제주 서귀포시,0.1969999999999999
48,67354,해광태양광,제주 제주시 애월읍,0.099
49,5611,강빛태양광,제주 서귀포시 대정읍,0.099
50,807,강산에너지태양광,제주 제주시 회천동,0.748
51,5746,강정태양광,제주 제주시 한림읍,0.0994
52,6876,계룡태양광,제주 제주시 구좌읍,0.0952
53,55936,경철태양광,제주 서귀포시 표선면,0.99792
54,56269,하천리상동1호 태양광발전소,제주 서귀포시 표선면,0.29784
55,56268,하천리상동2호 태양광발전소,제주 서귀포시 표선면,0.2482
56,65637,하천태양광,제주 서귀포시 표선면,0.09954
57,6445,경선무릉태양광,제주 서귀포시 대정읍,0.373
58,65985,한국탄소배출권거래소태양광,제주 서귀포시 표선면,2.99646
59,66051,한남태양광,제주 서귀포시 남원읍,0.29988
60,66141,한라태양광,제주 제주시 한경면,0.39712
61,6122,건우태양광,제주 제주시 한경면,0.2997
62,5952,거북태양광발전소,제주특별자치도 서귀포시 표선면,0.4995
63,66336,한빛9태양광,제주 제주시 회천동,0.1168
64,66483,한사랑2호태양광,제주 제주시 외도일동,0.099
65,66647,한솔1호태양광,제주 제주시 한경면,0.099
66,2678,한솔태양광,제주 서귀포시 표선면,2.99646
67,56476,해오름에너지태양광발전소,제주 서귀포시 표선면,1.724
68,69304,행원리 태양광,제주 제주시 구좌읍,0.45318
69,56355,81호태양광발전소,제주 서귀포시 안덕면,2.9960000000000004
70,4694,80호태양광발전소,제주 서귀포시 하원동,0.45136
71,2283,51호태양광발전소,제주 제주시 용강동,0.49588
72,4690,46호태양광발전소,제주 서귀포시 성산읍,1.288
73,2898,365일에너지,제주 제주시 한경면,0.4723199999999999
74,4693,26호태양광발전소,제주 서귀포시 서홍동,0.9982
75,2282,18호태양광발전소,제주 제주시 한림읍,0.6988800000000001
76,4692,167호태양광,제주 제주시 조천읍,0.63336
77,4689,155호태양광,제주특별자치도 제주시 회천동,0.16744
78,4688,131호태양광,제주특별자치도 서귀포시 남원읍,0.455
79,72180,회천태양광발전소,제주 제주시 회천동,0.2484
80,72929,희윤2태양광,제주 서귀포시 성산읍,0.099
81,72927,희윤4태양광,제주 서귀포시 성산읍,0.09928
82,72928,희윤5태양광,제주 서귀포시 성산읍,0.09928
83,72926,희윤태양광,제주 서귀포시 성산읍,0.09928
84,4691,89호태양광,제주 서귀포시 남원읍,0.92456
85,65508,하윤태양광발전소,제주 서귀포시 대정읍,0.24624
86,2942,AJ태양광,제주 제주시 용담2동,0.185
87,70704,혜진2호태양광,제주 서귀포시 색달동,0.099
88,12486,행원소수력태양광,제주 제주시 구좌읍,0.01
89,69305,행원에너지 태양광발전소,제주 제주시 구좌읍,0.442
90,69308,행원햇빛2호태양광,제주 제주시 구좌읍,0.04
91,69523,혁정1호태양광,제주 서귀포시 남원읍,0.498
92,69522,혁정2호태양광,제주 서귀포시 남원읍,0.497
93,69571,현경태양광,제주 제주시 연사2길,0.09972
94,62972,JJ태양광발전소,제주 제주시 구좌읍,0.24
95,69956,현석태양광,제주 서귀포시 안덕면,0.09
96,3380,HLS태양광,제주 서귀포시 대정읍,0.099
97,70134,현인태양광,제주 서귀포시 표선면,0.99792
98,70206,현준태양광,제주 제주시 한림읍,0.098
99,2781,협신무릉태양광,제주 서귀포시 대정읍,0.556
100,70618,혜성태양광,제주 제주시 한림읍,0.09792
101,70703,혜진1호태양광,제주 서귀포시 색달동,0.09792
102,70973,호원태양광,제주 제주시 구좌읍,0.91368
103,55190,하예1호태양광,제주 서귀포시 하예동,0.45
104,65408,하산태양광,제주 서귀포시 대정읍,0.099
105,11834,꿈꾸는태양광#2,제주 제주시 한림읍,0.099
106,11833,꿈꾸는태양광#1,제주 제주시 한림읍,0.099
107,61350,춘규태양광,제주 제주시 한림읍,0.098
108,11055,기헌태양광,제주 서귀포시 대정읍,0.1
109,61828,케이그린19호 태양광발전소,제주특별자치도 제주시 애월읍,0.34944
110,339,케이그린1호태양광,제주 서귀포시 성산읍,0.496375
111,41135,케이그린2호태양광,제주 서귀포시 성산읍,0.496375
112,61830,케이그린3호태양광,제주 서귀포시 성산읍,0.496375
113,973,금학일태양광,제주 서귀포시 남원읍,1.497
114,56501,금학삼호태양광발전소,제주 서귀포시 성산읍,1.48518
115,61842,케이디이태양광,제주 서귀포시 호근북로,0.03
116,56502,금학사호태양광발전소,제주 서귀포시 성산읍,0.5994
117,974,금학2태양광,제주 서귀포시 남원읍,0.86751
118,10567,금정태양광1호기,제주특별자치도 제주시 애월읍,0.16849
119,12001,나민영2 태양광발전소,제주 서귀포시 대정읍,0.0918
120,10523,금운2 태양광,제주 제주시 애월읍,0.0972
121,60908,청풍태양광,제주 제주시 구좌읍,0.1971
122,58580,청수1태양광,제주 제주시 한경면,0.6984
123,59089,진희태양광,제주 제주시 한경면,0.098
124,59354,창금2호태양광,제주 조천읍 함덕리,0.09916
125,59619,창하태양광,제주 서귀포시 안덕면,0.098
126,12471,남제주화력소내태양광,제주 서귀포시 안덕면,0.196
127,60083,천혜태양광b,제주 제주시 한경면,0.099
128,12613,남순태양광,제주 서귀포시 장수로,0.04
129,12579,남선못태양광발전소,제주 서귀포시 표선면,0.0988
130,60260,청담쏠라 태양광발전소,제주특별자치도 서귀포시 대정읍,0.1971
131,60356,청마10호태양광,제주 제주시 해안동,0.0936
132,60358,청마11호태양광,제주 제주시 해안동,0.0936
133,60361,청마8호태양광발전소,제주 제주시 구좌읍,0.99664
134,60408,청보리태양광,제주 제주시 한경면,0.1944
135,60505,청솔태양광발전소,제주특별자치도 서귀포시 안덕면,0.999
136,12000,나민영태양광발전소,제주 서귀포시 대정읍,0.099
137,58817,진영햇빛,제주 제주시 한림읍,0.28512
138,10522,금운1태양광,제주 제주시 애월읍,0.0972
139,10382,금성태양광2호,제주 제주시 애월읍,0.0612
140,55180,교래태양광발전소,제주 제주시 조천읍,0.4968
141,63976,팡돌태양광,제주 제주시 해안동,0.2992
142,64313,표선1호 태양광,제주특별자치도 서귀포시 표선면,0.96174
143,64314,표선2호 태양광,제주특별자치도 서귀포시 표선면,0.0982799999999999
144,55176,표선재경솔라팜태양광,제주 서귀포시 표선면,0.4
145,64489,푸른태양광,제주 서귀포시 대정읍,0.35
146,7853,광령태양광발전기,제주 제주시 애월읍,0.09125
147,7603,공혁태양광발전소,제주 제주시 한림읍,0.19872
148,7602,공혁태양광발전소 2호,제주 제주시 한림읍,0.03726
149,64866,하가리1호태양광발전기,제주특별자치도 제주시 애월읍,0.31598
150,7127,고산태양광,제주 제주시 한경면,0.0975
151,65184,하늘소태양광발전소,제주 제주시 영평동,0.09936
152,7120,고산3호태양광,제주 제주시 한경면,0.099
153,7118,고산2호태양광,제주 제주시 한경면,0.099
154,7114,고산1호태양광,제주 제주시 한경면,0.099
155,908,구노제주솔라태양광,제주 서귀포시 성산읍,0.32
156,32616,금악1태양광,제주 제주시 한림읍,0.288
157,8621,구명물1호태양광발전소,제주 제주시 한림읍,0.09928
158,56345,제이씨지에너지3호태양광,제주 서귀포시 상예동,0.1976
159,62168,코지 태양광,제주 서귀포시 성산읍,0.34748
160,10043,금동태양광#2,제주 제주시 한림읍,0.099
161,10042,금동태양광#1,제주 제주시 한림읍,0.099
162,2501,클라우드앤1호,제주 서귀포시 성산읍,0.0918
163,62303,클라우드앤2호,제주 서귀포시 성산읍,0.0918
164,13390,탐라그린태양광,제주 서귀포시 대정읍,2.003
165,62501,태공1호태양광발전소,제주 서귀포시 남원읍,0.09916
166,9192,귀빈태양광,제주 제주시 한림해안로,0.05
167,62792,태성2호태양광,제주 제주시 한림읍,0.25024
168,9171,귀덕태양광1호기,제주 제주시 한림읍,0.09792
169,55953,굿초이스솔라1호,제주 제주시 애월읍,0.46136
170,63280,태일태양광발전소,제주 서귀포시 대정읍,0.29808
171,63551,터와울태양광,제주 서귀포시 표선면,0.0994
172,8721,구시털태양광,제주 제주시 한경면,0.24768
173,2246,제이씨엘태양광,제주 제주시 구좌읍,0.99
174,45834,용한태양광발전소,제주특별자치도 제주시 한경면,0.39294
175,31499,섭지코지태양광,제주 서귀포시 성산읍,0.098
176,22382,문영태양광,제주 서귀포시 남원읍,0.06
177,22376,문영2 태양광발전소,제주특별자치도 서귀포시,0.08424
178,45990,우람2호태양광,제주 서귀포시 안덕면,0.1
179,22353,문수태양광발전소,제주 제주시 애월읍,0.099
180,22333,문보태양광발전소,제주 제주시 한경면,0.09916
181,46172,우리태양광발전소,제주 제주시 조천읍,0.497
182,46216,우림1태양광,제주 서귀포시 서호동,0.19992
183,46335,우성태양광발전소,제주 제주시 한경면,0.0975
184,58579,무릉1태양광,제주 서귀포시 대정읍,0.4464
185,22027,무릉1리 다목적회관 발전기,제주 서귀포시 대정읍,0.03108
186,21945,몽치태양광,제주 서귀포시 남원읍,0.0972
187,55164,성산하수처리장태양광,제주 서귀포시 성산읍,0.158
188,46864,운수태양광발전소,제주 제주시 구좌읍,0.2982
189,22428,문지훈태양광발전소,제주특별자치도 서귀포시 대정읍,0.4599
190,46979,웅임태양광,제주 제주시 한림읍,0.09953
191,45582,용수태양광,제주 제주시 한경면,0.099
192,45370,용마태양광,제주 제주시 해안동,0.099
193,43792,오라태양광,제주 제주시 오라이동,0.096
194,23660,바름태양광발전소,제주 제주시 한림읍,0.0994
195,23640,바다해태양광,제주특별자치도 서귀포시 중문동,0.3996
196,31095,선영태양광발전소,제주 제주시 한경면,0.0975
197,36319,시영태양광발전소,제주 서귀포시 남원읍,0.19872
198,23367,민솔라태양광#4,제주 제주시 대흘리,0.096
199,23280,민경1호태양광,제주 서귀포시 분토왓로174번길,0.0994
200,23175,미주1호태양광,제주 제주시 한림읍,0.09936
201,36174,승현태양광발전소,제주 제주시 한경면,0.0975
202,56063,미래제주솔라1호,제주 제주시 애월읍,0.948
203,56062,미래제이에스티솔라1호,제주 제주시 애월읍,0.948
204,1385,미래에너지제주태양광,제주 서귀포시 표선면,2.99646
205,45220,용강동마을회태양광,제주 제주시,0.25
206,36041,승영태양광,제주 제주시 애월읍,0.0559999999999999
207,56273,용권태양광발전기,제주 제주시 애월읍,2.64348
208,22498,뮤즈태양광,제주 제주시 조천읍,0.49504
209,43530,예스에너지태양광,제주 서귀포시 대정읍,0.099
210,35541,순애태양광발전소,제주 제주시 영평동,0.2496
211,35053,수완태양광,제주 서귀포시 대정읍,0.099
212,20390,마고1태양광발전소,제주 제주시 한림읍,0.29565
213,47886,유강에너지태양광,제주 제주시 한경면,0.94608
214,47890,유강플랜트태양광,제주 제주시 한경면,0.98496
215,56027,루시디티2호태양광발전소,제주 제주시 구좌읍,0.9972
216,4677,유마솔라발전기,제주 서귀포시 표선면,0.49896
217,48115,유민1태양광발전소,제주 제주시 애월읍,0.499
218,48117,유민2태양광발전소,제주 제주시 애월읍,0.09945
219,20006,란 태양광,제주 서귀포시 대정읍,0.1971
220,48220,유수암태양광,제주 제주시 애월읍,0.25344
221,56416,라제스태양광,제주 제주시 구좌읍,2.0368
222,48389,유준태양광,제주 제주시 삼양일동,0.099
223,56296,유진1호,제주 서귀포시 표선면,0.095625
224,56295,유진2호,제주 서귀포시 표선면,0.197625
225,19851,따라비태양광발전소,제주 서귀포시 표선면,0.0999
226,19852,따라비태양광,제주 제주시 애월읍,0.2975
227,47821,위미태양광,제주 서귀포시 남원읍,0.5
228,32015,성수1태양광,제주 서귀포시 성산읍,0.099
229,47822,위미태양광b,제주 서귀포시 남원읍,0.70308
230,20812,만주에너지태양광,제주 제주시 조천읍,0.9928
231,21477,명월햇빛2호태양광발전소,제주 제주시 한림읍,0.09916
232,21476,명월햇빛1호태양광,제주 제주시 한림읍,0.099
233,21475,명월태양광발전소,제주 제주시 한림읍,0.1980299999999999
234,21471,명월리발전소2호기,제주 제주시 한림읍,0.09792
235,35010,수열태양광,제주 제주시 조천읍,0.0969999999999999
236,21470,명월리발전소1호기,제주 제주시 한림읍,0.09792
237,21460,명원2호태양광,제주 서귀포시 성산읍,0.099
238,21458,명원1호태양광,제주 서귀포시 성산읍,0.099
239,32116,성애태양광발전소,제주 제주시 한경면,0.0975
240,21253,명도햇빛발전소,제주 제주시 봉개동,0.497
241,21245,명도암마을회태양광,제주 제주시 봉개동,0.1369999999999999
242,34815,수복 태양광발전소,제주특별자치도 서귀포시 대정읍,0.1971
243,20965,매고1호태양광,제주 제주시 한경면,0.099
244,56035,맑은제주태양광,제주특별자치도 제주시 월평동,0.49536
245,1076,성읍리태양광#1,제주 서귀포시 표선면,0.787
246,24270,배명태양광발전소,제주 제주시 한경면,0.0982799999999999
247,24145,상대1태양광,제주 제주시 한림읍,0.396
248,37634,신촌태양광발전소,제주 제주시 조천읍,0.3774
249,37633,신촌1태양광발전소,제주 제주시 조천읍,0.0918
250,37561,신천3호태양광,제주 서귀포시 남원읍,0.095
251,30156,서원태양광발전소,제주 서귀포시 하원동,0.29565
252,30301,서진9호태양광,제주 제주시 해안동,0.0993
253,37346,신우태양광,제주 제주시 한경면,0.396
254,30454,서회천마을태양광#2,제주 제주시 회천동,0.062
255,56332,상곤태양광,제주 제주시 한경면,0.0975
256,28350,삼인태양광발전소,제주특별자치도 제주시 봉개동,0.4730399999999999
257,1813,안덕태양광,제주 서귀포시 안덕면,1.1963700000000002
258,39619,알파에너지태양광,제주 서귀포시 대정읍,0.099
259,39734,앤씨개발태양광,제주 서귀포시 표선면,0.395
260,27999,삼달태양광발전소,제주특별자치도 서귀포시 성산읍,0.999
261,38843,아라태양광,제주 서귀포시 남원읍,0.296
262,27995,삼다도태양광2호,제주 제주시 구좌읍,0.7559999999999999
263,30066,서영2호태양광,제주 제주시 해안동,0.0936
264,29100,상익1호태양광,제주 서귀포시 표선면,0.075
265,30050,서연태양광,제주 제주시 한림읍,0.098
266,37852,신흥1호 태양광발전소,제주 서귀포시 남원읍,0.9983
267,37856,신흥2호 태양광발전소,제주 서귀포시 남원읍,0.4589999999999999
268,37901,신흥태양발전기,제주 서귀포시 남원읍,0.099
269,240,서민행복8호태양광,제주 서귀포시 남원읍,0.5
270,29790,서락 태양광발전소,제주 서귀포시 대정읍,0.08925
271,29725,서광태양광발전소,제주 서귀포시 대정읍,0.295
272,1544,서광신도태양광,제주 서귀포시 대정읍,0.302
273,1545,서광무릉태양광,제주 서귀포시 대정읍,0.518
274,1543,서광동일태양광,제주 서귀포시 대정읍,0.55
275,1546,서광그린태양광,제주 서귀포시 대정읍,0.349
276,29695,서광2태양광발전기,제주특별자치도 서귀포시 대정읍,0.29638
277,29693,서광 태양광,제주 서귀포시 안덕면,0.19856
278,1531,상은태양광,제주 서귀포시 표선면,2.99646
279,27994,삼다도태양광1호,제주 제주시 구좌읍,0.26937
280,1494,삼광산업개발태양광,제주 서귀포시,0.1969999999999999
281,40183,양천햇빛태양광,제주 제주시 한림읍,0.2916
282,36506,신광2호태양광,제주 서귀포시 남원읍,0.6633899999999999
283,42112,연화태양광1호기,제주 제주시 애월읍,0.15015
284,42451,영락태양광발전,제주 서귀포시 대정읍,0.32706
285,42617,영선태양광b 1호,제주 제주시 애월읍,0.06
286,42618,영선태양광b 2호,제주 제주시 애월읍,0.099
287,42614,영선태양광,제주 제주시 한경면,0.0975
288,36505,신광1호태양광,제주 서귀포시 남원읍,0.6974100000000001
289,24848,베누스태양광,제주 제주시 애월읍,0.03
290,24682,뱀부 태양광,제주 제주시 조천읍,0.25038
291,43076,영진 태양광발전소,제주 서귀포시 강정동,0.79497
292,43313,영화에너지2호태양광,제주 서귀포시 표선면,0.09936
293,43312,영화에너지,제주 서귀포시 표선면,0.09984
294,30840,선경1호태양광,제주 서귀포시 서홍동,0.0994
295,36753,신도리2 태양광,제주 서귀포시 대정읍,0.09855
296,25365,보배태양광,제주 서귀포시 대정읍,0.099
297,16182,보성리581-1태양광,제주 서귀포시 대정읍,0.099
298,27590,산남주민태양광,제주 서귀포시 상예동,0.18
299,40307,억새미발전소,제주 제주시 이호이동,0.0507
300,34861,신성회태양광,제주 제주시 애월읍,0.035
301,68867,빛나리2호태양광,제주 서귀포시 대정읍,0.099
302,27093,빛나리1호태양광,제주 서귀포시 대정읍,0.099
303,56034,북촌태양광,제주특별자치도 제주시 조천읍,0.5261399999999999
304,26543,북촌 태양광발전기,제주특별자치도 제주시 조천읍,0.2997
305,1074,성읍리태양광#2,제주 서귀포시 표선면,1.248
306,26359,부용태양광,제주 제주시 한경면,0.0975
307,55961,에스에프태양광,제주 서귀포시 남원읍,0.4
308,44926,에스지태양광,제주 서귀포시 안덕면,0.0969999999999999
309,25593,복주태양광#2,제주 제주시 한림읍,0.098
310,25596,복주태양광#1,제주 제주시 한림읍,0.098
311,25473,보원태양광,제주 제주시 한림읍,0.098
312,16183,보성리581태양광,제주 서귀포시 대정읍,0.09
313,37036,신성태양광,제주 제주시 한경면,0.065
314,32365,성자태양광발전소,제주 제주시 한경면,0.0975
315,35978,승민태양광,제주 서귀포시 표선면,0.2976
316,48506,유철 태양광,제주 제주시 조천읍,0.1998
317,17458,도송 태양광,제주 제주시 한림읍,0.1971
318,51540,일맥태양광,제주 서귀포시 대정읍,0.066
319,17459,도순1호,제주 서귀포시 도순남로29번길,0.03996
320,54933,송당태양광발전소,제주특별자치도 제주시 구좌읍,0.9999
321,56317,일광쏠라 태양광발전소,제주 서귀포시 성산읍,0.49932
322,17611,도윤태양광,제주 제주시 한경면,0.0975
323,51370,인피니티태양광발전소,제주 서귀포시 상효동,0.5824
324,51184,인성리마을회태양광,제주 서귀포시 대정읍,0.059
325,55165,도련정수장태양광,제주 제주시 화북이동,0.216
326,50990,이호동오도마을회3호태양광,제주 제주시 이호이동,0.1995
327,33066,세을목 태양광,제주 서귀포시 성산읍,0.40734
328,18746,동일리 태양광발전,제주 서귀포시 대정읍,0.2630699999999999
329,50456,이수 태양광,제주 서귀포시 호근동,0.4964
330,19010,동현햇빛 발전기,제주 서귀포시 안덕면,0.46008
331,19069,동화태양광,제주 서귀포시 대정읍,0.066
332,19080,동환태양광,제주 제주시 한경면,0.02409
333,19085,동회천마을회태양광,제주 제주시 회천동,0.41
334,19240,두모리 1885 발전소,제주 제주시 한경면,0.09344
335,19241,두모리 444 1호 발전소,제주 제주시 한경면,0.09709
336,50989,이호동오도마을회2호태양광,제주 제주시 대동길,0.03
337,19242,두모리 444 2호 발전소,제주 제주시 한경면,0.09709
338,17261,도경태양광발전소,제주 제주시 한경면,0.0975
339,17181,덕천리771발전소,제주 제주시 구좌읍,0.09842
340,54686,제우태양광,제주 제주시 OO읍,0.599
341,54628,제라3호태양광발전소,제주 제주시 회천동,0.09906
342,54626,제라1호태양광발전소,제주 제주시 회천동,0.09916
343,1152,대원솔라태양광,제주 서귀포시 대정읍,1.4
344,1157,대은계전태양광,제주 제주시 첨단로,0.03
345,54350,정진햇빛발전소,제주 제주시 봉개동,0.497
346,54331,정진2호햇빛발전소,제주 서귀포시 대정읍,0.29808
347,16406,대풍태양광발전소,제주 제주시 조천읍,0.498
348,53962,정앤수2호 태양광,제주특별자치도 제주시 조천읍,0.29925
349,56321,일유태양광,제주 서귀포시 표선면,0.49617
350,53961,정앤수1호 태양광,제주특별자치도 제주시 조천읍,0.29925
351,53794,정선1호태양광발전소,제주 제주시 한경면,0.09906
352,33728,소현에너지태양광,제주 서귀포시 대정읍,0.0952
353,33730,소현에너지2호,제주 서귀포시 대정읍,0.42228
354,33616,소연태양광,제주 서귀포시 대정읍,0.099
355,53086,재원태양광,제주 제주시 애월읍,0.09792
356,16743,더썬태양광,제주 제주시 한경면,0.2239999999999999
357,16781,더케이제주호텔태양광,제주 제주시 참동로,0.094
358,16953,덕수태양광발전소,제주 서귀포시 안덕면,0.29565
359,52009,자농태양광,제주 서귀포시 동홍로,0.06
360,56330,정성태양광발전소2호,제주 서귀포시 남원읍,0.90072
361,19246,두못개태양광발전소,제주 제주시 한경면,0.09842
362,30062,서영1호태양광,제주 제주시 해안동,0.0936
363,34229,송림태양광a,제주 제주시 구좌읍,0.9984
364,48890,윤서태양광,제주 제주시 회천동,0.2937599999999999
365,48885,윤서4태양광,제주 제주시 회천동,0.09792
366,49787,은현태양광,제주 제주시 한림읍,0.099
367,32745,성희태양광발전소,제주 제주시 해안동,0.09792
368,19658,들꽃01,제주특별자치도 서귀포시 대정읍,0.3136
369,49877,은호태양광,제주 제주시 조천읍,0.099
370,49448,은성2호태양광,제주 제주시 조천읍,0.29565
371,32766,세계태양광,제주 서귀포시 성산읍,0.29988
372,49329,은빈냉동태양광,제주 제주시 토평공단로,0.099
373,48884,윤서3태양광,제주 제주시 회천동,0.09792
374,32370,성장태양광,제주 서귀포시 성산읍,0.28764
375,49455,은성태양광,제주 제주시 조천읍,0.49275
376,48883,윤서2태양광,제주 제주시 회천동,0.09792
