,Number,Address,Latitude and Longitude,Capacity
181,48645,(유)삼남2호에너지 태양광발전소,전북 진안군 상전면,0.98154
182,34285,송시근태양광발전소PV,전북 정읍시 북면,0.09911
183,48644,(유)삼남1호에너지 태양광발전소,전북 진안군 상전면,0.98154
184,169,대신정읍태양광,전북 정읍시 덕천면,0.3
185,72363,효정태양광,전북 김제시 상동동,0.098
186,61892,세아베스틸태양광,전북 군산시 소룡동,2.14
187,38935,후암1호태양광,전북 정읍시 북면,0.09928
188,32983,세영에너지,전북 익산시 춘포면,0.099225
189,48696,세이브3호태양광,전북 군산시 오식도동,0.99792
190,48656,세이브에너지2호태양광,전북 군산시 오식도동,0.81648
191,33068,세이브태양광,전북 군산시 오식도동,0.98496
192,72695,희망태양광b,전북 부안군 백산면,0.099
193,33266,세현2호태양광,전북 익산시 춘포면,0.099
194,33268,세현3호태양광,전북 군산시 서수면,0.0992
195,18753,셉코동연태양광,전북 익산시 황등면,0.099
196,15942,대운2호태양광,전북 군산시 서수면,0.099
197,33925,솔라캠퍼스군산태양광,전북 군산시 소룡동,2.988
198,71560,화연태양광,전북 남원시 보절면,0.099
199,70635,혜성태양광a,전북 남원시 대강면,0.099
200,48731,(유)청향에너지 태양광발전소,전북 정읍시 태인면,0.49654
201,34644,수경2호태양광발전소,전북 남원시 인월면,0.0988
202,70749,호남1호태양광,전북 익산시 황등면,0.0991799999999999
203,70751,호남2호태양광,전북 익산시 황등면,0.0991799999999999
204,1730,DH태양광,전북 전주시 덕진구,0.83049
205,26906,BJ SSP 태양광,전북 장수군 계북면,0.09842
206,31495,섬진태양광,전북 남원시 대강면,0.099
207,26612,BEP가실리태양광,전북 김제시 진봉면,0.1776
208,56489,대죽A태양광,전북 부안군 백산면,0.4
209,70984,호재1호태양광,전북 익산시 황등면,0.0991799999999999
210,70985,호재2호태양광,전북 익산시 황등면,0.0991799999999999
211,35897,슬기태양광,전북 부안군 줄포면,0.099
212,54571,정희태양광발전소2호,전북 정읍시 북면,0.099
213,31776,성두태양광,전북 정읍시 입암면,0.09792
214,31939,성산3호태양광,전북 부안군 보안면,0.0992
215,54559,정희태양광발전소,전북 남원시 대강면,0.09937
216,15418,대성1호태양광,전북 익산시 덕기동,0.09911
217,35260,수지4태양광,전북 장수군 천천면,0.298
218,32087,성심에너지PV,전북 익산시 춘포면,0.4968
219,61889,대유신소재태양광,전북 완주군 봉동읍,0.701
220,48604,대신1호태양광발전소,전북 장수군 계북면,0.99712
221,32091,성심태양광,전북 남원시 대강면,0.099
222,48605,대신2호태양광발전소,전북 장수군 계북면,0.99712
223,34862,수산태양광,전북 군산시 옥구읍,1.59
224,34646,수경3호태양광발전소,전북 남원시 인월면,0.0988
225,34642,수경1호태양광발전소,전북 남원시 인월면,0.0988
226,29181,상천태양광,전북 임실군 신평면,0.099225
227,49755,은하수태양광,전북 순창군 구림면,0.696
228,28769,상림태양광,전북 부안군 보안면,0.09947
229,26182,부메랑태양광,전북 군산시 오식도동,0.6919
230,279,부안그린태양광,전북 부안군 백산면,0.496
231,7306,고창솔라태양광#3,전북 고창군 흥덕면,3.0
232,181,덕암쏠라파크발전기,전북 임실군 신평면,0.4968
233,56747,주천행복태양광,전북 진안군 주천면,0.0988
234,4450,TY1호 태양광,전북 정읍시 신태인읍,0.09792
235,56456,피앤디솔라 수상태양광발전소,전북 군산시 비응도동,18.68832
236,6749,경천태양광,전북 남원시 대산면,0.0972
237,52391,장미태양광,전북 부안군 줄포면,0.19908
238,7277,고창솔라태양광#5,전북 고창군 흥덕면,3.0
239,56210,에스앤퓨처태양광발전소,전북 전주시 덕진구,0.9856
240,53391,한국야스나가태양광,전북 익산시 삼기면,1.35864
241,4696,주왕1호태양광,전북 전주시 덕진구,0.099
242,56467,한글라스태양광발전,전북 군산시 소룡동,1.99728
243,15026,대리은하1호_태양광,전북 임실군 신평면,0.099
244,66092,한들1호태양광,전북 장수군 장수읍,0.99792
245,48639,사선태양광,전북 임실군 관촌면,0.4356
246,2328,지구정읍태양광,전북 정읍시 북면,0.986
247,41502,엠엘에너지,전북 진안군 상전면,0.099
248,1932,엔트웰2태양광,전북 남원시 주천면,1.696319
249,1922,엔알이부안태양광,전북 부안군 주산면,0.433
250,64791,피에스솔라1호 태양광발전기,전북 김제시 봉남면,0.99045
251,65885,계화2발전소,전북 부안군 계화면,0.95256
252,455,하늘빛태양광,전북 익산시 낭산면,1.43
253,41129,에이케이태양광발전소,전북 고창군 공음면,0.99382
254,57006,준성원에너지,전북 임실군 오수면,0.09916
255,35105,고산정수장태양광,전북 완주군 고산면,0.507
256,1897,에이드김제태양광,전북 김제시 황산면,0.5
257,25514,보현1태양광,전북 남원시 보절면,0.099
258,25516,보현2태양광,전북 남원시 보절면,0.099
259,57156,줄포태양광,전북 부안군 줄포면,0.4992
260,40932,에스플랜트부안태양광,전북 부안군 주산면,1.285
261,7307,고창솔라태양광#1,전북 고창군 흥덕면,3.0
262,19626,드림태양광b,전북 남원시 대강면,0.099
263,14718,대광2호태양광,전북 고창군 해리면,0.099
264,1110,대동부안태양광,전북 부안군 줄포면,0.6990000000000001
265,35109,고산(정)침전지태양광,전북 완주군 고산면,0.089
266,41299,엔와이태양광,전북 전주시 덕진구,0.0982799999999999
267,65883,계화4발전소,전북 부안군 계화면,0.95256
268,25972,봉춘2호에너지,전북 임실군 삼계면,0.099
269,40876,에스케이디앤디남원태양광,전북 남원시,0.685
270,65884,계화3발전소,전북 부안군 계화면,0.95256
271,7305,고창솔라태양광#2,전북 고창군 흥덕면,3.0
272,6228,검디태양광발전소1호,전북 정읍시 고부면,0.99
273,66095,한들2호태양광,전북 장수군 장수읍,0.997
274,66217,한민2 태양광발전소,전북 장수군 계북면,0.099
275,56188,아시아2호태양광,전북 완주군 봉동읍,1.09208
276,64291,포인2태양광,전북 남원시 보절면,0.099
277,2681,한양고창태양광,전북 고창군 부안면,1.106
278,42246,영광태양광발전소,전북 완주군 이서면,0.09928
279,25228,보덕5호태양광발전기,전북 군산시 대야면,0.08064
280,25227,보덕4호태양광발전기,전북 군산시 대야면,0.0996799999999999
281,25226,보덕3호태양광발전기,전북 군산시 대야면,0.0996799999999999
282,2593,평산고창태양광,전북 고창군 고창읍,0.4
283,53135,재진태양광발전소,전북 정읍시 북면,0.099
284,41542,엠제이태양광,전북 전주시 덕진구,0.0988
285,5467,강고태양광,전북 정읍시 고부면,0.99264
286,13441,한울태양광발전소,전북 부안군 동진면,0.9
287,66991,한율1호태양광,전북 익산시 함라면,0.099
288,66992,한율2호태양광,전북 익산시 함라면,0.0988
289,4924,가비태양광,전북 김제시 용지면,0.2448
290,53440,전주MBC이서태양광,전북 완주군 이서면,2.06226
291,4821,가델에너지태양광,전북 김제시 용지면,0.4896
292,2216,전주솔라태양광,전북 전주시 완산구,2.0
293,28700,상동태양광발전소,전북 정읍시 북면,0.09916
294,38727,씨에스쏠라태양광,전북 정읍시 입암면,0.478
295,5283,갈마태양광,전북 정읍시 감곡면,0.99705
296,39105,아이엠8호태양광발전소,전북 완주군 봉동읍,0.196735
297,56187,아시아3호태양광,전북 완주군 봉동읍,0.09702
298,66280,한빛괴치태양광,전북 고창군 성송면,0.6
299,1834,양지고창태양광,전북 고창군 대산면,0.392
300,66218,한민3 태양광발전소,전북 장수군 계북면,0.099
301,895,광고창태양광,전북 고창군 흥덕면,0.3
302,1082,다우장교리태양광발전소,전북 남원시 운봉읍,0.4874199999999999
303,15027,대리은하2호태양광,전북 임실군 신평면,0.099
304,39921,양사태양광발전소,전북 김제시 순동,0.099
305,4607,장신태양광,전북 김제시 용지면,0.98384
306,51507,일권태양광발전소,전북 익산시 황등면,0.09928
307,66277,한빛덕암태양광,전북 고창군 공음면,0.75
308,64996,하나쏠라익산태양광,전북 익산시 낭산면,0.247
309,66278,한빛봉산태양광,전북 고창군 고수면,0.35
310,64529,풍경태양광,전북 군산시 성산면,0.09975
311,66279,한빛석남태양광,전북 고창군 상하면,0.5
312,1810,아폴로정읍감곡태양광,전북 정읍시 감곡면,0.397
313,48704,장판11호태양광,전북 장수군 천천면,0.9954
314,66666,한솔클린에너지태양광,전북 장수군 장수읍,0.99945
315,39107,아이엠성수1호태양광,전북 진안군 성수면,0.792
316,41949,연일태양광발전소,전북 김제시 황산동,0.09996
