,Number,Address,Latitude and Longitude,Capacity
43,4933,가산2태양광발전소,제주 서귀포시 남원읍,0.89505
44,4863,가람태양광발전소,제주 제주시 구좌읍,0.2444
45,4490,YB태양광발전소,제주 서귀포시 지장샘로,0.1989
46,5431,갑부태양광발전소,제주 제주시 한경면,0.1971
47,4459,VE태양광,제주 서귀포시 대정읍,0.099
48,43583,해담은와산1호태양광발전소,제주 제주시 조천읍,0.400135
49,67645,해든에너지1,제주 제주시 한경면,0.49842
50,67646,해든에너지3,제주 제주시 한경면,0.0994
51,67647,해든에너지4,제주 제주시 한경면,0.0994
52,67648,해든에너지5,제주 제주시 한경면,0.0994
53,2726,해솔에너지태양광,제주 서귀포시,0.1969999999999999
54,67354,해광태양광,제주 제주시 애월읍,0.099
55,5611,강빛태양광,제주 서귀포시 대정읍,0.099
56,807,강산에너지태양광,제주 제주시 회천동,0.748
57,5746,강정태양광,제주 제주시 한림읍,0.0994
58,6876,계룡태양광,제주 제주시 구좌읍,0.0952
59,55936,경철태양광,제주 서귀포시 표선면,0.99792
60,56269,하천리상동1호 태양광발전소,제주 서귀포시 표선면,0.29784
61,56268,하천리상동2호 태양광발전소,제주 서귀포시 표선면,0.2482
62,65637,하천태양광,제주 서귀포시 표선면,0.09954
63,6445,경선무릉태양광,제주 서귀포시 대정읍,0.373
64,65985,한국탄소배출권거래소태양광,제주 서귀포시 표선면,2.99646
65,66051,한남태양광,제주 서귀포시 남원읍,0.29988
66,66141,한라태양광,제주 제주시 한경면,0.39712
67,6122,건우태양광,제주 제주시 한경면,0.2997
68,5952,거북태양광발전소,제주특별자치도 서귀포시 표선면,0.4995
69,66336,한빛9태양광,제주 제주시 회천동,0.1168
70,66483,한사랑2호태양광,제주 제주시 외도일동,0.099
71,66647,한솔1호태양광,제주 제주시 한경면,0.099
72,2678,한솔태양광,제주 서귀포시 표선면,2.99646
73,56476,해오름에너지태양광발전소,제주 서귀포시 표선면,1.724
74,2743,햇빛태양광,제주 서귀포시,0.9
75,56410,KT무릉송신소 태양광,제주 서귀포시 대정읍,0.49572
76,69304,행원리 태양광,제주 제주시 구좌읍,0.45318
77,56355,81호태양광발전소,제주 서귀포시 안덕면,2.9960000000000004
78,4694,80호태양광발전소,제주 서귀포시 하원동,0.45136
79,2283,51호태양광발전소,제주 제주시 용강동,0.49588
80,4690,46호태양광발전소,제주 서귀포시 성산읍,1.288
81,2898,365일에너지,제주 제주시 한경면,0.4723199999999999
82,4693,26호태양광발전소,제주 서귀포시 서홍동,0.9982
83,2282,18호태양광발전소,제주 제주시 한림읍,0.6988800000000001
84,4692,167호태양광,제주 제주시 조천읍,0.63336
85,4689,155호태양광,제주특별자치도 제주시 회천동,0.16744
86,4688,131호태양광,제주특별자치도 서귀포시 남원읍,0.455
87,72180,회천태양광발전소,제주 제주시 회천동,0.2484
88,72929,희윤2태양광,제주 서귀포시 성산읍,0.099
89,72927,희윤4태양광,제주 서귀포시 성산읍,0.09928
90,72928,희윤5태양광,제주 서귀포시 성산읍,0.09928
91,72926,희윤태양광,제주 서귀포시 성산읍,0.09928
92,4691,89호태양광,제주 서귀포시 남원읍,0.92456
93,65508,하윤태양광발전소,제주 서귀포시 대정읍,0.24624
94,2942,AJ태양광,제주 제주시 용담2동,0.185
95,70704,혜진2호태양광,제주 서귀포시 색달동,0.099
96,12486,행원소수력태양광,제주 제주시 구좌읍,0.01
97,69305,행원에너지 태양광발전소,제주 제주시 구좌읍,0.442
98,69308,행원햇빛2호태양광,제주 제주시 구좌읍,0.04
99,69523,혁정1호태양광,제주 서귀포시 남원읍,0.498
100,69522,혁정2호태양광,제주 서귀포시 남원읍,0.497
101,69571,현경태양광,제주 제주시 연사2길,0.09972
102,62972,JJ태양광발전소,제주 제주시 구좌읍,0.24
103,69956,현석태양광,제주 서귀포시 안덕면,0.09
104,3458,JCG솔라 2호 태양광발전기,제주 제주시 한림읍,0.4144
105,3380,HLS태양광,제주 서귀포시 대정읍,0.099
106,70134,현인태양광,제주 서귀포시 표선면,0.99792
107,70206,현준태양광,제주 제주시 한림읍,0.098
108,2781,협신무릉태양광,제주 서귀포시 대정읍,0.556
109,70618,혜성태양광,제주 제주시 한림읍,0.09792
110,70703,혜진1호태양광,제주 서귀포시 색달동,0.09792
111,70973,호원태양광,제주 제주시 구좌읍,0.91368
112,55190,하예1호태양광,제주 서귀포시 하예동,0.45
113,65408,하산태양광,제주 서귀포시 대정읍,0.099
114,13415,고도농원 태양광발전소,제주특별자치도 서귀포시,0.04095
115,1000,나눔태양광,제주 서귀포시 대정읍,0.49
116,11834,꿈꾸는태양광#2,제주 제주시 한림읍,0.099
117,11833,꿈꾸는태양광#1,제주 제주시 한림읍,0.099
118,61350,춘규태양광,제주 제주시 한림읍,0.098
119,11055,기헌태양광,제주 서귀포시 대정읍,0.1
120,61828,케이그린19호 태양광발전소,제주특별자치도 제주시 애월읍,0.34944
121,339,케이그린1호태양광,제주 서귀포시 성산읍,0.496375
122,41135,케이그린2호태양광,제주 서귀포시 성산읍,0.496375
123,61830,케이그린3호태양광,제주 서귀포시 성산읍,0.496375
124,973,금학일태양광,제주 서귀포시 남원읍,1.497
125,56501,금학삼호태양광발전소,제주 서귀포시 성산읍,1.48518
126,61842,케이디이태양광,제주 서귀포시 호근북로,0.03
127,56502,금학사호태양광발전소,제주 서귀포시 성산읍,0.5994
128,974,금학2태양광,제주 서귀포시 남원읍,0.86751
129,10567,금정태양광1호기,제주특별자치도 제주시 애월읍,0.16849
130,12001,나민영2 태양광발전소,제주 서귀포시 대정읍,0.0918
131,10523,금운2 태양광,제주 제주시 애월읍,0.0972
132,60908,청풍태양광,제주 제주시 구좌읍,0.1971
133,58580,청수1태양광,제주 제주시 한경면,0.6984
134,59089,진희태양광,제주 제주시 한경면,0.098
135,59354,창금2호태양광,제주 조천읍 함덕리,0.09916
136,59619,창하태양광,제주 서귀포시 안덕면,0.098
137,12471,남제주화력소내태양광,제주 서귀포시 안덕면,0.196
138,1032,남정수상상모#2,제주 서귀포시 대정읍,0.451
139,60083,천혜태양광b,제주 제주시 한경면,0.099
140,1031,남정수상상모#1,제주 서귀포시 대정읍,0.254
141,12613,남순태양광,제주 서귀포시 장수로,0.04
142,12579,남선못태양광발전소,제주 서귀포시 표선면,0.0988
143,60260,청담쏠라 태양광발전소,제주특별자치도 서귀포시 대정읍,0.1971
144,60356,청마10호태양광,제주 제주시 해안동,0.0936
145,60358,청마11호태양광,제주 제주시 해안동,0.0936
146,60361,청마8호태양광발전소,제주 제주시 구좌읍,0.99664
147,60408,청보리태양광,제주 제주시 한경면,0.1944
148,60505,청솔태양광발전소,제주특별자치도 서귀포시 안덕면,0.999
149,12000,나민영태양광발전소,제주 서귀포시 대정읍,0.099
150,58817,진영햇빛,제주 제주시 한림읍,0.28512
151,10522,금운1태양광,제주 제주시 애월읍,0.0972
152,10382,금성태양광2호,제주 제주시 애월읍,0.0612
153,55180,교래태양광발전소,제주 제주시 조천읍,0.4968
154,63976,팡돌태양광,제주 제주시 해안동,0.2992
155,64313,표선1호 태양광,제주특별자치도 서귀포시 표선면,0.96174
156,64314,표선2호 태양광,제주특별자치도 서귀포시 표선면,0.0982799999999999
157,55176,표선재경솔라팜태양광,제주 서귀포시 표선면,0.4
158,64489,푸른태양광,제주 서귀포시 대정읍,0.35
159,7853,광령태양광발전기,제주 제주시 애월읍,0.09125
160,7603,공혁태양광발전소,제주 제주시 한림읍,0.19872
161,7602,공혁태양광발전소 2호,제주 제주시 한림읍,0.03726
162,64866,하가리1호태양광발전기,제주특별자치도 제주시 애월읍,0.31598
163,7127,고산태양광,제주 제주시 한경면,0.0975
164,65184,하늘소태양광발전소,제주 제주시 영평동,0.09936
165,7120,고산3호태양광,제주 제주시 한경면,0.099
166,7118,고산2호태양광,제주 제주시 한경면,0.099
167,7114,고산1호태양광,제주 제주시 한경면,0.099
168,908,구노제주솔라태양광,제주 서귀포시 성산읍,0.32
169,32616,금악1태양광,제주 제주시 한림읍,0.288
170,8621,구명물1호태양광발전소,제주 제주시 한림읍,0.09928
171,56345,제이씨지에너지3호태양광,제주 서귀포시 상예동,0.1976
172,62168,코지 태양광,제주 서귀포시 성산읍,0.34748
173,10043,금동태양광#2,제주 제주시 한림읍,0.099
174,10042,금동태양광#1,제주 제주시 한림읍,0.099
175,2501,클라우드앤1호,제주 서귀포시 성산읍,0.0918
176,62303,클라우드앤2호,제주 서귀포시 성산읍,0.0918
177,10016,금능2호태양광,제주 제주시 한림읍,0.49536
178,13390,탐라그린태양광,제주 서귀포시 대정읍,2.003
179,10015,금능1호태양광,제주 제주시 한림읍,0.49536
180,62501,태공1호태양광발전소,제주 서귀포시 남원읍,0.09916
181,9192,귀빈태양광,제주 제주시 한림해안로,0.05
182,62792,태성2호태양광,제주 제주시 한림읍,0.25024
183,9171,귀덕태양광1호기,제주 제주시 한림읍,0.09792
184,55953,굿초이스솔라1호,제주 제주시 애월읍,0.46136
185,63280,태일태양광발전소,제주 서귀포시 대정읍,0.29808
186,63551,터와울태양광,제주 서귀포시 표선면,0.0994
187,8721,구시털태양광,제주 제주시 한경면,0.24768
188,56346,제이씨지에너지2호태양광,제주 제주시 한경면,0.1924
189,1679,솔라텍태양광,제주 서귀포시 대정읍,0.49
190,2246,제이씨엘태양광,제주 제주시 구좌읍,0.99
191,45834,용한태양광발전소,제주특별자치도 제주시 한경면,0.39294
192,31499,섭지코지태양광,제주 서귀포시 성산읍,0.098
193,22382,문영태양광,제주 서귀포시 남원읍,0.06
194,22376,문영2 태양광발전소,제주특별자치도 서귀포시,0.08424
195,45990,우람2호태양광,제주 서귀포시 안덕면,0.1
196,22353,문수태양광발전소,제주 제주시 애월읍,0.099
197,22333,문보태양광발전소,제주 제주시 한경면,0.09916
198,46172,우리태양광발전소,제주 제주시 조천읍,0.497
199,46216,우림1태양광,제주 서귀포시 서호동,0.19992
200,46335,우성태양광발전소,제주 제주시 한경면,0.0975
201,58579,무릉1태양광,제주 서귀포시 대정읍,0.4464
202,22027,무릉1리 다목적회관 발전기,제주 서귀포시 대정읍,0.03108
203,21945,몽치태양광,제주 서귀포시 남원읍,0.0972
204,55164,성산하수처리장태양광,제주 서귀포시 성산읍,0.158
205,46864,운수태양광발전소,제주 제주시 구좌읍,0.2982
206,22428,문지훈태양광발전소,제주특별자치도 서귀포시 대정읍,0.4599
207,46979,웅임태양광,제주 제주시 한림읍,0.09953
208,45582,용수태양광,제주 제주시 한경면,0.099
209,45370,용마태양광,제주 제주시 해안동,0.099
210,43792,오라태양광,제주 제주시 오라이동,0.096
211,23660,바름태양광발전소,제주 제주시 한림읍,0.0994
212,23640,바다해태양광,제주특별자치도 서귀포시 중문동,0.3996
213,31095,선영태양광발전소,제주 제주시 한경면,0.0975
214,36319,시영태양광발전소,제주 서귀포시 남원읍,0.19872
215,23367,민솔라태양광#4,제주 제주시 대흘리,0.096
216,23280,민경1호태양광,제주 서귀포시 분토왓로174번길,0.0994
217,23175,미주1호태양광,제주 제주시 한림읍,0.09936
218,36174,승현태양광발전소,제주 제주시 한경면,0.0975
219,56063,미래제주솔라1호,제주 제주시 애월읍,0.948
220,56062,미래제이에스티솔라1호,제주 제주시 애월읍,0.948
221,1385,미래에너지제주태양광,제주 서귀포시 표선면,2.99646
222,45220,용강동마을회태양광,제주 제주시,0.25
223,36041,승영태양광,제주 제주시 애월읍,0.0559999999999999
224,56273,용권태양광발전기,제주 제주시 애월읍,2.64348
225,22498,뮤즈태양광,제주 제주시 조천읍,0.49504
226,43530,예스에너지태양광,제주 서귀포시 대정읍,0.099
227,35541,순애태양광발전소,제주 제주시 영평동,0.2496
228,35053,수완태양광,제주 서귀포시 대정읍,0.099
229,20390,마고1태양광발전소,제주 제주시 한림읍,0.29565
230,47886,유강에너지태양광,제주 제주시 한경면,0.94608
231,47890,유강플랜트태양광,제주 제주시 한경면,0.98496
232,56027,루시디티2호태양광발전소,제주 제주시 구좌읍,0.9972
233,4677,유마솔라발전기,제주 서귀포시 표선면,0.49896
234,48115,유민1태양광발전소,제주 제주시 애월읍,0.499
235,48117,유민2태양광발전소,제주 제주시 애월읍,0.09945
236,20006,란 태양광,제주 서귀포시 대정읍,0.1971
237,48220,유수암태양광,제주 제주시 애월읍,0.25344
238,56416,라제스태양광,제주 제주시 구좌읍,2.0368
239,48389,유준태양광,제주 제주시 삼양일동,0.099
240,56296,유진1호,제주 서귀포시 표선면,0.095625
241,56295,유진2호,제주 서귀포시 표선면,0.197625
242,19851,따라비태양광발전소,제주 서귀포시 표선면,0.0999
243,19852,따라비태양광,제주 제주시 애월읍,0.2975
244,47821,위미태양광,제주 서귀포시 남원읍,0.5
245,32015,성수1태양광,제주 서귀포시 성산읍,0.099
246,47822,위미태양광b,제주 서귀포시 남원읍,0.70308
247,20812,만주에너지태양광,제주 제주시 조천읍,0.9928
248,21477,명월햇빛2호태양광발전소,제주 제주시 한림읍,0.09916
249,21476,명월햇빛1호태양광,제주 제주시 한림읍,0.099
250,21475,명월태양광발전소,제주 제주시 한림읍,0.1980299999999999
251,21471,명월리발전소2호기,제주 제주시 한림읍,0.09792
252,35010,수열태양광,제주 제주시 조천읍,0.0969999999999999
253,21470,명월리발전소1호기,제주 제주시 한림읍,0.09792
254,21460,명원2호태양광,제주 서귀포시 성산읍,0.099
255,21458,명원1호태양광,제주 서귀포시 성산읍,0.099
256,32116,성애태양광발전소,제주 제주시 한경면,0.0975
257,21279,명림태양광발전소,제주 제주시 애월읍,0.09928
258,21253,명도햇빛발전소,제주 제주시 봉개동,0.497
259,21245,명도암마을회태양광,제주 제주시 봉개동,0.1369999999999999
260,34815,수복 태양광발전소,제주특별자치도 서귀포시 대정읍,0.1971
261,20965,매고1호태양광,제주 제주시 한경면,0.099
262,56035,맑은제주태양광,제주특별자치도 제주시 월평동,0.49536
263,1076,성읍리태양광#1,제주 서귀포시 표선면,0.787
264,43476,예빛태양광,제주 서귀포시 대정읍,0.25
265,24270,배명태양광발전소,제주 제주시 한경면,0.0982799999999999
266,56347,제이씨지에너지1호태양광,제주 한경면 청수리,0.3796
267,24145,상대1태양광,제주 제주시 한림읍,0.396
268,37634,신촌태양광발전소,제주 제주시 조천읍,0.3774
269,37633,신촌1태양광발전소,제주 제주시 조천읍,0.0918
270,37561,신천3호태양광,제주 서귀포시 남원읍,0.095
271,55181,신재생에너지홍보관주차장태양광,제주 제주시 구좌읍,0.09971
272,30156,서원태양광발전소,제주 서귀포시 하원동,0.29565
273,30301,서진9호태양광,제주 제주시 해안동,0.0993
274,37346,신우태양광,제주 제주시 한경면,0.396
275,30454,서회천마을태양광#2,제주 제주시 회천동,0.062
276,56332,상곤태양광,제주 제주시 한경면,0.0975
277,28350,삼인태양광발전소,제주특별자치도 제주시 봉개동,0.4730399999999999
278,1813,안덕태양광,제주 서귀포시 안덕면,1.1963700000000002
279,39619,알파에너지태양광,제주 서귀포시 대정읍,0.099
280,39734,앤씨개발태양광,제주 서귀포시 표선면,0.395
281,27999,삼달태양광발전소,제주특별자치도 서귀포시 성산읍,0.999
282,38843,아라태양광,제주 서귀포시 남원읍,0.296
283,27995,삼다도태양광2호,제주 제주시 구좌읍,0.7559999999999999
284,30066,서영2호태양광,제주 제주시 해안동,0.0936
285,29100,상익1호태양광,제주 서귀포시 표선면,0.075
286,30050,서연태양광,제주 제주시 한림읍,0.098
287,37852,신흥1호 태양광발전소,제주 서귀포시 남원읍,0.9983
288,37856,신흥2호 태양광발전소,제주 서귀포시 남원읍,0.4589999999999999
289,37901,신흥태양발전기,제주 서귀포시 남원읍,0.099
290,240,서민행복8호태양광,제주 서귀포시 남원읍,0.5
291,29790,서락 태양광발전소,제주 서귀포시 대정읍,0.08925
292,29725,서광태양광발전소,제주 서귀포시 대정읍,0.295
293,1544,서광신도태양광,제주 서귀포시 대정읍,0.302
294,1545,서광무릉태양광,제주 서귀포시 대정읍,0.518
295,1543,서광동일태양광,제주 서귀포시 대정읍,0.55
296,38458,썬태양광,제주 서귀포시 대정읍,0.099
297,1546,서광그린태양광,제주 서귀포시 대정읍,0.349
298,29695,서광2태양광발전기,제주특별자치도 서귀포시 대정읍,0.29638
299,29693,서광 태양광,제주 서귀포시 안덕면,0.19856
300,52936,생물종다양성연구소 태양광발전,제주 서귀포시 남원읍,0.49973
301,1531,상은태양광,제주 서귀포시 표선면,2.99646
302,27994,삼다도태양광1호,제주 제주시 구좌읍,0.26937
303,1494,삼광산업개발태양광,제주 서귀포시,0.1969999999999999
304,40183,양천햇빛태양광,제주 제주시 한림읍,0.2916
305,36506,신광2호태양광,제주 서귀포시 남원읍,0.6633899999999999
306,42112,연화태양광1호기,제주 제주시 애월읍,0.15015
307,1966,영락태양광,제주 서귀포시 대정읍,0.302
308,42451,영락태양광발전,제주 서귀포시 대정읍,0.32706
309,42617,영선태양광b 1호,제주 제주시 애월읍,0.06
310,42618,영선태양광b 2호,제주 제주시 애월읍,0.099
311,42614,영선태양광,제주 제주시 한경면,0.0975
312,36505,신광1호태양광,제주 서귀포시 남원읍,0.6974100000000001
313,24848,베누스태양광,제주 제주시 애월읍,0.03
314,24682,뱀부 태양광,제주 제주시 조천읍,0.25038
315,24577,백일태양광,제주 서귀포시 대정읍,0.096
316,43076,영진 태양광발전소,제주 서귀포시 강정동,0.79497
317,24575,백일에너지태양광,제주 서귀포시 대정읍,0.096
318,43313,영화에너지2호태양광,제주 서귀포시 표선면,0.09936
319,43312,영화에너지,제주 서귀포시 표선면,0.09984
320,30840,선경1호태양광,제주 서귀포시 서홍동,0.0994
321,36753,신도리2 태양광,제주 서귀포시 대정읍,0.09855
322,25365,보배태양광,제주 서귀포시 대정읍,0.099
323,16182,보성리581-1태양광,제주 서귀포시 대정읍,0.099
324,27590,산남주민태양광,제주 서귀포시 상예동,0.18
325,40307,억새미발전소,제주 제주시 이호이동,0.0507
326,34861,신성회태양광,제주 제주시 애월읍,0.035
327,68867,빛나리2호태양광,제주 서귀포시 대정읍,0.099
328,27093,빛나리1호태양광,제주 서귀포시 대정읍,0.099
329,56034,북촌태양광,제주특별자치도 제주시 조천읍,0.5261399999999999
330,26543,북촌 태양광발전기,제주특별자치도 제주시 조천읍,0.2997
331,1074,성읍리태양광#2,제주 서귀포시 표선면,1.248
332,26359,부용태양광,제주 제주시 한경면,0.0975
333,55961,에스에프태양광,제주 서귀포시 남원읍,0.4
334,44926,에스지태양광,제주 서귀포시 안덕면,0.0969999999999999
335,25695,봉개동주민대책위원회1호태양광,제주 제주시 회천동,2.002
336,25593,복주태양광#2,제주 제주시 한림읍,0.098
337,25596,복주태양광#1,제주 제주시 한림읍,0.098
338,25473,보원태양광,제주 제주시 한림읍,0.098
339,16183,보성리581태양광,제주 서귀포시 대정읍,0.09
340,37036,신성태양광,제주 제주시 한경면,0.065
341,32365,성자태양광발전소,제주 제주시 한경면,0.0975
342,35978,승민태양광,제주 서귀포시 표선면,0.2976
343,48506,유철 태양광,제주 제주시 조천읍,0.1998
344,17392,도림태양광발전소,제주 제주시 애월읍,0.09928
345,17458,도송 태양광,제주 제주시 한림읍,0.1971
346,51540,일맥태양광,제주 서귀포시 대정읍,0.066
347,17459,도순1호,제주 서귀포시 도순남로29번길,0.03996
348,54933,송당태양광발전소,제주특별자치도 제주시 구좌읍,0.9999
349,56317,일광쏠라 태양광발전소,제주 서귀포시 성산읍,0.49932
350,17611,도윤태양광,제주 제주시 한경면,0.0975
351,51370,인피니티태양광발전소,제주 서귀포시 상효동,0.5824
352,51184,인성리마을회태양광,제주 서귀포시 대정읍,0.059
353,55165,도련정수장태양광,제주 제주시 화북이동,0.216
354,50990,이호동오도마을회3호태양광,제주 제주시 이호이동,0.1995
355,33066,세을목 태양광,제주 서귀포시 성산읍,0.40734
356,18746,동일리 태양광발전,제주 서귀포시 대정읍,0.2630699999999999
357,50456,이수 태양광,제주 서귀포시 호근동,0.4964
358,19010,동현햇빛 발전기,제주 서귀포시 안덕면,0.46008
359,19069,동화태양광,제주 서귀포시 대정읍,0.066
360,19080,동환태양광,제주 제주시 한경면,0.02409
361,19085,동회천마을회태양광,제주 제주시 회천동,0.41
362,19240,두모리 1885 발전소,제주 제주시 한경면,0.09344
363,19241,두모리 444 1호 발전소,제주 제주시 한경면,0.09709
364,50989,이호동오도마을회2호태양광,제주 제주시 대동길,0.03
365,19242,두모리 444 2호 발전소,제주 제주시 한경면,0.09709
366,17261,도경태양광발전소,제주 제주시 한경면,0.0975
367,17181,덕천리771발전소,제주 제주시 구좌읍,0.09842
368,54686,제우태양광,제주 제주시 OO읍,0.599
369,54628,제라3호태양광발전소,제주 제주시 회천동,0.09906
370,54626,제라1호태양광발전소,제주 제주시 회천동,0.09916
371,1152,대원솔라태양광,제주 서귀포시 대정읍,1.4
372,1157,대은계전태양광,제주 제주시 첨단로,0.03
373,54350,정진햇빛발전소,제주 제주시 봉개동,0.497
374,54331,정진2호햇빛발전소,제주 서귀포시 대정읍,0.29808
375,16406,대풍태양광발전소,제주 제주시 조천읍,0.498
376,53962,정앤수2호 태양광,제주특별자치도 제주시 조천읍,0.29925
377,56321,일유태양광,제주 서귀포시 표선면,0.49617
378,53961,정앤수1호 태양광,제주특별자치도 제주시 조천읍,0.29925
379,53794,정선1호태양광발전소,제주 제주시 한경면,0.09906
380,33728,소현에너지태양광,제주 서귀포시 대정읍,0.0952
381,33730,소현에너지2호,제주 서귀포시 대정읍,0.42228
382,33616,소연태양광,제주 서귀포시 대정읍,0.099
383,53086,재원태양광,제주 제주시 애월읍,0.09792
384,16743,더썬태양광,제주 제주시 한경면,0.2239999999999999
385,16781,더케이제주호텔태양광,제주 제주시 참동로,0.094
386,16953,덕수태양광발전소,제주 서귀포시 안덕면,0.29565
387,52009,자농태양광,제주 서귀포시 동홍로,0.06
388,56330,정성태양광발전소2호,제주 서귀포시 남원읍,0.90072
389,19246,두못개태양광발전소,제주 제주시 한경면,0.09842
390,30062,서영1호태양광,제주 제주시 해안동,0.0936
391,34229,송림태양광a,제주 제주시 구좌읍,0.9984
392,48890,윤서태양광,제주 제주시 회천동,0.2937599999999999
393,48885,윤서4태양광,제주 제주시 회천동,0.09792
394,49787,은현태양광,제주 제주시 한림읍,0.099
395,2133,은혜태양광,제주 서귀포시 대정읍,0.35
396,32745,성희태양광발전소,제주 제주시 해안동,0.09792
397,19658,들꽃01,제주특별자치도 서귀포시 대정읍,0.3136
398,49877,은호태양광,제주 제주시 조천읍,0.099
399,49448,은성2호태양광,제주 제주시 조천읍,0.29565
400,32766,세계태양광,제주 서귀포시 성산읍,0.29988
401,49329,은빈냉동태양광,제주 제주시 토평공단로,0.099
402,48884,윤서3태양광,제주 제주시 회천동,0.09792
403,32370,성장태양광,제주 서귀포시 성산읍,0.28764
404,49455,은성태양광,제주 제주시 조천읍,0.49275
405,48883,윤서2태양광,제주 제주시 회천동,0.09792
